id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,guests_included
25876533,Beautiful Waikiki Apt w/ free Wi-fi and parking256,177592089,Sugi,Primary Urban Center,Primary Urban Center,21.27227,-157.81961,Entire home/apt,200,3,11,11/18/2019,0.66,2,110,Honolulu,2
25904545,"Luana Waikiki, Unit 1410",194671013,Gregory,Primary Urban Center,Primary Urban Center,21.28483,-157.83131,Private room,141,3,0,,,2,205,Honolulu,1
25915723,SPACIOUS IC IMMACULATE CONDO FREE WIFI,194767003,Judy,Primary Urban Center,Primary Urban Center,21.27978,-157.82471,Entire home/apt,70,29,9,9/30/2019,0.6,1,248,Honolulu,1
25919264,Ocean Views 2 Double Beds Sofa Bed Ilikai 1827,24712052,Hawaii Vacation Properties Llc,Primary Urban Center,Primary Urban Center,21.28438,-157.8391,Entire home/apt,275,4,22,11/26/2019,1.28,62,195,Honolulu,1
25919725,The Heart of Waikiki.,150726062,Eily,Primary Urban Center,Primary Urban Center,21.27574,-157.8231,Hotel room,169,1,17,9/23/2019,1.03,1,64,Honolulu,2
25919837,äÖƒModern but ClassicäÖƒ Patio | Close to Everything!,194815348,Cory,Primary Urban Center,Primary Urban Center,21.28844,-157.79703,Private room,58,1,159,11/25/2019,9.12,1,82,Honolulu,1
25921607,Piece of Paradise,194844068,Kenneth,Primary Urban Center,Primary Urban Center,21.28602,-157.83421,Private room,98,5,3,10/15/2018,0.17,1,348,Honolulu,1
25922537,Waikiki  5 Star Condos  *On Sale*  Military Rates!,177483831,Oss,Primary Urban Center,Primary Urban Center,21.28667,-157.83877,Entire home/apt,165,7,2,9/6/2018,0.12,1,118,Honolulu,2
25948443,Ilikai Marina*Waikiki Harbor Ocean One Bedroom!,2649097,Annie,Primary Urban Center,Primary Urban Center,21.28307,-157.84032,Entire home/apt,199,1,5,9/22/2019,0.28,12,340,Honolulu,1
25953244,Renovated Waikiki Studio with beautiful view,160904316,Chris,Primary Urban Center,Primary Urban Center,21.28482,-157.83454,Entire home/apt,93,1,110,11/30/2019,6.31,1,76,Honolulu,2
25970529,Diamondhead Vista,192939620,Jennifer,Primary Urban Center,Primary Urban Center,21.27333,-157.81976,Entire home/apt,80,30,2,7/10/2019,0.12,1,253,Honolulu,1
25984125,(1702) Ocean view studio at the edge of Waikiki,6561555,Chris,Primary Urban Center,Primary Urban Center,21.28742,-157.83957,Entire home/apt,99,3,29,9/8/2019,1.67,2,0,Honolulu,1
25984439,Luxury 1 Bedroom plus den PH at Waikiki Landmark,77818983,Jack Tyrrell & Co Rentals,Primary Urban Center,Primary Urban Center,21.28698,-157.83432,Entire home/apt,400,30,0,,,4,269,Honolulu,1
25986335,By the Beach at BeachWalk,95978957,Nicole,Primary Urban Center,Primary Urban Center,21.2802,-157.83154,Entire home/apt,150,2,29,6/26/2019,1.62,22,0,Honolulu,1
26014922,Elegant Waikiki Condo w/ View and Parking!,92196431,Hing Chau,Primary Urban Center,Primary Urban Center,21.28486,-157.83596,Entire home/apt,120,1,86,11/24/2019,4.9,3,95,Honolulu,2
26014975,3.Waikiki marine surf 909 free paking (Õ´ìêµ_Ò_Ç êÁóÔ_«),81778010,Nanjoo,Primary Urban Center,Primary Urban Center,21.27973,-157.82664,Entire home/apt,131,1,27,11/17/2019,1.71,6,256,Honolulu,2
26038837,the PRIME MERIDIAN of WAIKIKI,60832928,Bj & Co,Primary Urban Center,Primary Urban Center,21.27809,-157.82473,Entire home/apt,130,2,54,11/15/2019,3.01,19,93,Honolulu,2
26042333,4.Wakiki Marine Surf 903 free parking (Õ´ìêµ_Ò_Ç êÁóÔ_«),81778010,Nanjoo,Primary Urban Center,Primary Urban Center,21.28069,-157.82799,Entire home/apt,131,1,28,10/23/2019,1.62,6,292,Honolulu,2
26063949,Hotel Room near Ala Moana Shopping Center,195869416,Paniolo,Primary Urban Center,Primary Urban Center,21.28622,-157.83975,Entire home/apt,199,1,214,11/15/2019,12.81,3,357,Honolulu,2
26064618,28th Fl. Ocean View | 1 Block to Beach | Parking,42612930,Midway Realty LLC,Primary Urban Center,Primary Urban Center,21.27409,-157.82138,Entire home/apt,199,1,23,12/2/2019,1.37,42,256,Honolulu,4
26064656,Breathtaking Diamond Head and Sunrise Views!,69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.27479,-157.82126,Entire home/apt,218,30,2,11/11/2019,0.12,168,299,Honolulu,1
26066349,2 Bedroom 2 Bath Waikiki Beach Walk,192726815,Ryan,Primary Urban Center,Primary Urban Center,21.2797,-157.82978,Entire home/apt,559,4,6,6/17/2019,0.37,19,310,Honolulu,1
26069598,"Waikiki Beach living 1911 Kalakaua, Convention Ctr",119181503,Jennifer,Primary Urban Center,Primary Urban Center,21.28578,-157.83324,Entire home/apt,119,2,24,10/8/2019,1.4,1,82,Honolulu,1
26088121,2 QueenBed Hotel Studio in Waikiki HOTEL ZONE,46499418,Kai,Primary Urban Center,Primary Urban Center,21.28423,-157.83556,Private room,95,2,75,12/1/2019,4.29,6,179,Honolulu,1
26088629,2 Twin Beds Private Unite  at Aqua Aloha Surf,161633348,Chengzhen,Primary Urban Center,Primary Urban Center,21.27815,-157.82451,Private room,78,5,26,10/10/2019,1.47,2,196,Honolulu,1
26092285,"~RareLayout*2Qn Beds*Great for Groups,Friends,Fams",165073140,Jack,Primary Urban Center,Primary Urban Center,21.28766,-157.83206,Entire home/apt,105,1,77,11/25/2019,4.45,1,39,Honolulu,2
26101637,"4 bedroom 2bath Kapahulu, Diamond head,waikiki Hm",20070817,Ken,Primary Urban Center,Primary Urban Center,21.28128,-157.81075,Entire home/apt,300,30,7,8/26/2019,0.62,8,359,Honolulu,4
26110767,10 mins from AirportäÖÊTraffic Friendly Central loca,43135198,Im Lin,Primary Urban Center,Primary Urban Center,21.33132,-157.85306,Entire home/apt,120,30,42,10/29/2019,2.63,5,333,Honolulu,4
26113623,Beautiful house one block from a private beach .,38384696,Romolo,East Honolulu,East Honolulu,21.28105,-157.73675,Private room,80,2,11,11/23/2019,3.98,3,338,Honolulu,1
26118725,HAWAIIAN MONARCH 3 -STUDIO WITH MINI KITCHENETTE,159135273,Tony,Primary Urban Center,Primary Urban Center,21.28651,-157.83223,Entire home/apt,68,2,22,11/11/2019,1.34,29,206,Honolulu,3
26127345,Hale Hawaii,27562454,Annette,Primary Urban Center,Primary Urban Center,21.28174,-157.82766,Entire home/apt,125,30,20,8/10/2019,1.17,3,201,Honolulu,1
26137205,"MERMAIDäó»S PARADISE... OCEAN VIEWS, FREE PARKING!!",3975009,Elisabet,Primary Urban Center,Primary Urban Center,21.27955,-157.82658,Entire home/apt,59,1,63,11/24/2019,3.61,7,155,Honolulu,2
26170073,Designer Retreat in the Heart of Waikiki,27562454,Annette,Primary Urban Center,Primary Urban Center,21.28409,-157.82831,Entire home/apt,175,30,21,11/6/2019,1.22,3,218,Honolulu,1
26196164,Ocean View Oasis,95978957,Nicole,Primary Urban Center,Primary Urban Center,21.2778,-157.82346,Entire home/apt,155,1,32,8/31/2019,1.86,22,0,Honolulu,1
26196690,"Upgraded Large Studio On The Beautiful Waikiki Gold Coast (30 Nights Minimum)| Sleeps: Studio, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.2627,-157.81999,Entire home/apt,103,30,0,,,21,313,Honolulu,2
26196693,"Special rate for DEC2019 Oceanfront Condo on the Beach, Big Corner Unit!| Sleeps: Studio, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.26316,-157.8203,Entire home/apt,217,30,0,,,21,279,Honolulu,2
26196705,"Delightful high floor condo with ocean & mountains preferred view!| Sleeps: 2 Bedroom, 2 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.29859,-157.85296,Entire home/apt,217,30,1,2/24/2019,0.11,21,279,Honolulu,4
26196712,"Spacious Clean Studio Apartment| Sleeps: Studio, 1 Bathroom",91744864,Vacations,Primary Urban Center,Primary Urban Center,21.28434,-157.83913,Entire home/apt,161,3,2,9/2/2019,0.13,21,48,Honolulu,4
26204292,Waikiki Banyan Tower 2 Suite 2904 - STQP,196635279,Red Awning,Primary Urban Center,Primary Urban Center,21.27562,-157.82071,Entire home/apt,295,4,0,,,4,232,Honolulu,6
26204341,Waikiki Sunset WS 2404 - STKP,196635279,Red Awning,Primary Urban Center,Primary Urban Center,21.27366,-157.82044,Entire home/apt,230,4,0,,,4,192,Honolulu,6
26204342,Waikiki Banyan Tower 2 Suite 2310 - STFFP,196635279,Red Awning,Primary Urban Center,Primary Urban Center,21.27571,-157.82025,Entire home/apt,299,4,0,,,4,195,Honolulu,6
26204420,Waikiki Banyan Tower 1 Suite 2214 - STKP,196635279,Red Awning,Primary Urban Center,Primary Urban Center,21.27417,-157.82066,Entire home/apt,296,4,0,,,4,247,Honolulu,6
26228751,Marvelous mountain view 1 Bedroom at Waikiki Banyan #3513-T2,90710470,Ben,Primary Urban Center,Primary Urban Center,21.27506,-157.82155,Entire home/apt,207,2,7,11/14/2019,0.42,38,281,Honolulu,4
26232376,View of Diamond Head and Ocean,57214344,Danica,East Honolulu,East Honolulu,21.29748,-157.77555,Entire home/apt,120,1,6,10/3/2018,0.36,1,0,Honolulu,4
26234141,Walking distance to beach and mall. Free WiFi,193358542,Anthony,Primary Urban Center,Primary Urban Center,21.2948,-157.84074,Entire home/apt,110,1,50,11/16/2019,2.88,1,122,Honolulu,1
26234598,Aqua - 218,197160256,Mark,Primary Urban Center,Primary Urban Center,21.28569,-157.83765,Entire home/apt,89,2,9,2/26/2019,0.52,5,0,Honolulu,1
26259043,Waikiki apartment with garden and pool,45776999,Lang,Primary Urban Center,Primary Urban Center,21.27452,-157.81896,Entire home/apt,300,90,2,1/12/2019,0.17,3,364,Honolulu,1
26262468,Lanai Suite,30017254,Carolyn,Primary Urban Center,Primary Urban Center,21.39386,-157.90714,Entire home/apt,99,30,6,8/10/2019,0.4,4,73,Honolulu,2
26264492,1 Queen Bed  1 Sofa Bed Private Unit at Aloha Surf,161633348,Chengzhen,Primary Urban Center,Primary Urban Center,21.27933,-157.82403,Private room,100,4,44,11/25/2019,2.5,2,65,Honolulu,1
26305474,Khmer Hawaii Monthly Lease - 5min to Waikiki Beach,197405626,Mouy,Primary Urban Center,Primary Urban Center,21.28198,-157.81353,Entire home/apt,249,30,41,11/16/2019,2.52,4,249,Honolulu,6
26361002,Aqua - 1122,197160256,Mark,Primary Urban Center,Primary Urban Center,21.28422,-157.83614,Entire home/apt,89,2,5,8/19/2018,0.29,5,0,Honolulu,1
26361065,Marriottäó»s Waikoloa Ocean Club,16222167,Sho,Primary Urban Center,Primary Urban Center,21.27348,-157.8231,Private room,300,3,0,,,27,351,Honolulu,1
26362466,Luxurious 1 Bedroom at One Ala Moana,19136060,Loren,Primary Urban Center,Primary Urban Center,21.29175,-157.84063,Entire home/apt,150,14,2,10/29/2019,0.13,8,47,Honolulu,2
26393876,"NEW! Honolulu Condo - Private Balcony, Ocean Views",151398424,Evolve,Primary Urban Center,Primary Urban Center,21.30608,-157.86153,Entire home/apt,185,30,2,8/5/2019,0.13,210,303,Honolulu,1
26422058,1 Bedroom 1 Bath Waikiki Beach Walk,192726815,Ryan,Primary Urban Center,Primary Urban Center,21.2801,-157.8303,Entire home/apt,409,4,0,,,19,343,Honolulu,1
26427105,Partial Ocean View! Waikiki 1BR/1BA,198714256,Hidehiko,Primary Urban Center,Primary Urban Center,21.27371,-157.8203,Entire home/apt,159,2,35,11/29/2019,2.16,1,96,Honolulu,2
26452814,Beretania Fale,11658811,Sami,Primary Urban Center,Primary Urban Center,21.29712,-157.83462,Entire home/apt,70,3,23,11/23/2019,1.38,1,26,Honolulu,2
26457757,Discovery Bay Luxury ocean-view Waikiki penthouse,47950221,Honolulu Property Management,Primary Urban Center,Primary Urban Center,21.28595,-157.83957,Entire home/apt,190,1,0,,,6,259,Honolulu,4
26457762,Discovery Bay- Takes Your Breath Away!!!,47950221,Honolulu Property Management,Primary Urban Center,Primary Urban Center,21.28475,-157.83875,Entire home/apt,149,30,1,8/20/2019,0.28,6,187,Honolulu,4
26457993,Waikiki Luxury Made Affordable true 1 bdrm w/pkg,70541,Emmanuel,Primary Urban Center,Primary Urban Center,21.28619,-157.83317,Entire home/apt,119,1,33,12/2/2019,1.93,2,295,Honolulu,2
26483045,Ultra Modern Ilikai 2BR,42732356,Tammy,Primary Urban Center,Primary Urban Center,21.28207,-157.84011,Entire home/apt,399,2,27,11/8/2019,1.65,22,277,Honolulu,4
26503576,Diamond Head condo on 33rd floor (monthly),68308477,Christopher And Elizabeth,Primary Urban Center,Primary Urban Center,21.27542,-157.81884,Entire home/apt,165,30,0,,,11,214,Honolulu,1
26533551,"Queen Studio, Full Kitchen 1.5 mins from the Beach",43793840,Mark,Primary Urban Center,Primary Urban Center,21.27353,-157.82209,Entire home/apt,143,1,18,10/24/2019,1.1,105,319,Honolulu,2
26549373,7F Fabulous Studio with Beautiful Park Views,45388803,Nobu,Primary Urban Center,Primary Urban Center,21.28548,-157.83456,Entire home/apt,99,1,41,11/6/2019,2.42,26,265,Honolulu,1
26570836,Sensible 2 BR with Full Kitchen and BBQ area,48869540,Michelle,Primary Urban Center,Primary Urban Center,21.34946,-157.92251,Entire home/apt,140,3,8,1/13/2019,0.51,4,0,Honolulu,5
26577489,Waikiki Ilikai condo,183845824,Gyeong,Primary Urban Center,Primary Urban Center,21.28353,-157.83947,Entire home/apt,199,4,13,11/2/2019,0.95,6,80,Honolulu,1
26597648,Happy Honolulu Hale,199967172,Ingrid,Primary Urban Center,Primary Urban Center,21.27548,-157.81369,Shared room,31,3,18,3/27/2019,1.07,1,0,Honolulu,1
26600250,SayShells Hawaii. Great Living You Won't Forget,182456536,Maria,Primary Urban Center,Primary Urban Center,21.29528,-157.84996,Entire home/apt,168,30,7,9/2/2019,0.43,1,212,Honolulu,1
26601440,Aqua - 1107,197160256,Mark,Primary Urban Center,Primary Urban Center,21.29333,-157.85254,Entire home/apt,99,2,5,4/18/2019,0.31,5,0,Honolulu,1
26616465,5MIN TO TO WAIKIKI BEACH~FREE PARKING~PERFECT! 904,3152360,Nikodem,Primary Urban Center,Primary Urban Center,21.27938,-157.82619,Entire home/apt,175,1,19,12/2/2019,1.12,14,276,Honolulu,2
26645893,"Half block to Waikiki beach, washer/dryer/AC/Pkng",62799019,Nigel,Primary Urban Center,Primary Urban Center,21.27253,-157.82284,Entire home/apt,435,4,76,12/3/2019,4.49,6,251,Honolulu,5
26647176,W15 Rent-a-car & parking off premises are optional,5004868,Jane,Primary Urban Center,Primary Urban Center,21.28442,-157.83048,Entire home/apt,160,1,36,11/13/2019,2.09,5,209,Honolulu,1
26666742,Waikiki Garden Villa Charming One Bedroom #303,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.27955,-157.82483,Entire home/apt,125,2,7,9/5/2019,0.51,62,299,Honolulu,2
26669003,Waikiki Garden Villa Charming One Bedroom #102,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.27921,-157.82474,Entire home/apt,125,2,19,9/26/2019,1.12,62,296,Honolulu,2
26691497,Waikiki Garden Villa Studio Unit 304,102001314,Julian Kim,Primary Urban Center,Primary Urban Center,21.27964,-157.82401,Entire home/apt,99,2,10,10/20/2019,0.6,62,265,Honolulu,2
26695018,Waikiki High Rise Studio,200714747,David,Primary Urban Center,Primary Urban Center,21.27886,-157.822,Entire home/apt,85,2,65,11/18/2019,3.95,1,75,Honolulu,1
26716828,Ilikai Beautiful Ocean View Free Parking,129052535,Mandy,Primary Urban Center,Primary Urban Center,21.28215,-157.84108,Entire home/apt,225,2,42,11/12/2019,2.55,6,0,Honolulu,4
26722797,"Spacious One-Bedroom at Ilikai Marina, Waikiki",200951332,Lisa,Primary Urban Center,Primary Urban Center,21.28441,-157.83888,Entire home/apt,135,1,56,11/30/2019,3.42,1,172,Honolulu,4
26746576,Waikiki Fully Furnished Ready-to-rent Condo,15534537,Sheil,Primary Urban Center,Primary Urban Center,21.27706,-157.82058,Entire home/apt,120,30,0,,,6,264,Honolulu,2
26751597,Full Kitchen Queen Bed plus Futon - Bamboo Waikiki,43793840,Mark,Primary Urban Center,Primary Urban Center,21.27659,-157.82361,Entire home/apt,138,1,16,11/9/2019,0.96,105,294,Honolulu,1
26753041,* #1 LOCATION FOR CONDO  in WAIKIKI BEACH!!! *,55993530,Tharon,Primary Urban Center,Primary Urban Center,21.27219,-157.82112,Private room,75,1,26,10/25/2019,1.57,1,27,Honolulu,2
26753969,A Gorgeous Suite at the Waikiki Bamboo #610,43793840,Mark,Primary Urban Center,Primary Urban Center,21.27747,-157.82283,Entire home/apt,128,1,17,9/2/2019,1.04,105,301,Honolulu,1
26782439,"One-of-a-kind Waikiki Unit with 4 bunks, perfect for Adventuring Friends. EWA307",132087088,Maui Condo,Primary Urban Center,Primary Urban Center,21.27324,-157.82099,Entire home/apt,259,5,0,,,231,354,Honolulu,4
26782441,Convenient and comfortable studio condo w/kitchenette. Near Waikiki Beach. EWA510,132087088,Maui Condo,Primary Urban Center,Primary Urban Center,21.27336,-157.82222,Entire home/apt,198,5,0,,,231,354,Honolulu,3
26782442,Studio condo/hotel w/Kitchenette & King Bed near Waikiki Beach. Ewa Hotel Waikiki #507,132087088,Maui Condo,Primary Urban Center,Primary Urban Center,21.2718,-157.8224,Entire home/apt,198,5,1,2/18/2019,0.1,231,354,Honolulu,3
26782443,One Bedroom condo with Kitchenette one block to Waikiki beach EWA503,132087088,Maui Condo,Primary Urban Center,Primary Urban Center,21.27192,-157.82062,Entire home/apt,176,5,0,,,231,350,Honolulu,4
26784801,"Comfort, Accessibility 2 Everything in Waikiki 320",43793840,Mark,Primary Urban Center,Primary Urban Center,21.28586,-157.83563,Entire home/apt,189,1,29,11/21/2019,1.74,105,290,Honolulu,1
26786042,Relaxation & Comfort await you - 2 Queen Beds,43793840,Mark,Primary Urban Center,Primary Urban Center,21.28442,-157.83686,Entire home/apt,168,1,26,11/10/2019,1.61,105,307,Honolulu,1
26814534,*FREE parking* Ocean/Lagoon/Harbor view,130460880,Tiki,Primary Urban Center,Primary Urban Center,21.28479,-157.83799,Entire home/apt,99,2,23,11/29/2019,3.92,2,140,Honolulu,2
26820517,High Floor Bright Studio w/ Great View in Waikiki,201403823,Akio,Primary Urban Center,Primary Urban Center,21.28132,-157.82666,Entire home/apt,149,2,54,11/11/2019,3.23,1,126,Honolulu,2
26843809,Great  View & Warm Holiday Waikiki,22064767,Josephine,Primary Urban Center,Primary Urban Center,21.28676,-157.8333,Entire home/apt,95,3,63,11/16/2019,3.76,2,120,Honolulu,1
26848571,6.Quiet and cool waikiki  apartment,81778010,Nanjoo,Primary Urban Center,Primary Urban Center,21.28011,-157.82347,Entire home/apt,110,1,35,12/3/2019,2.17,6,260,Honolulu,2
26871362,"41 floor, heart of Waikiki free parking&resort fee",120111347,Joselyn,Primary Urban Center,Primary Urban Center,21.28603,-157.8393,Entire home/apt,168,1,59,11/19/2019,3.59,1,1,Honolulu,4
26871501,JUST RENOVATED! Marina Views!  High Floor! ILM890,69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.28674,-157.84063,Entire home/apt,190,3,7,9/30/2019,0.46,168,288,Honolulu,1
26871549,Marina/Ocean views!  Walk to beach! ILM994,69552498,Captain Cook Resorts,Primary Urban Center,Primary Urban Center,21.28624,-157.83923,Entire home/apt,195,3,2,9/18/2019,0.13,168,289,Honolulu,1
26895747,Mango studio at Tradewinds Plaza,53967105,Neil,Primary Urban Center,Primary Urban Center,21.27272,-157.82049,Entire home/apt,82,7,8,11/12/2019,0.5,12,62,Honolulu,2
26897438,# 3 Affordable Luxury Kahala-pool & A/C.King bed,69410034,Will,Primary Urban Center,Primary Urban Center,21.27035,-157.78853,Private room,100,1,39,11/20/2019,2.34,3,275,Honolulu,1
26907914,New House Monthly Lease - 5 min to Waikiki,197405626,Mouy,Primary Urban Center,Primary Urban Center,21.28195,-157.81217,Entire home/apt,250,30,34,9/2/2019,2.06,4,0,Honolulu,6
26922623,ilikai condo 1617,183845824,Gyeong,Primary Urban Center,Primary Urban Center,21.28372,-157.83782,Entire home/apt,139,2,0,,,6,153,Honolulu,1
26926908,Kahala Cliffs w/Coastal views. Unlimited A/C,147550684,Electa,Primary Urban Center,Primary Urban Center,21.2877,-157.78652,Entire home/apt,140,3,41,11/16/2019,2.46,2,309,Honolulu,2
26927061,Aqua - 216,197160256,Mark,Primary Urban Center,Primary Urban Center,21.28616,-157.83747,Entire home/apt,120,2,3,2/11/2019,0.19,5,0,Honolulu,1
26927469,1 Bdrm Apt in Downtown Honolulu w/Free Parking,60844024,Chimera Luxe Accommodations,Primary Urban Center,Primary Urban Center,21.30544,-157.84857,Entire home/apt,250,7,5,7/18/2019,0.37,6,333,Honolulu,2
26932935,Ilikai's Best Beach Front Executive Suite,25809048,Jason,Primary Urban Center,Primary Urban Center,21.28494,-157.83772,Entire home/apt,200,2,38,11/10/2019,2.31,9,286,Honolulu,4
26955041,the LANAI VISTA of WAIKIKI,60832928,Bj & Co,Primary Urban Center,Primary Urban Center,21.28361,-157.83106,Entire home/apt,130,2,62,11/8/2019,3.72,19,127,Honolulu,2
26957469,Hokulani 6br5.5ba 1block to beach,10496350,Elite Vacation Rentals,Primary Urban Center,Primary Urban Center,21.26341,-157.78452,Entire home/apt,3325,10,2,8/8/2019,0.15,54,354,Honolulu,12
26996285,Beachfront 2-BR Grand Waikikian Suite+Amenities,168831334,Neda,Primary Urban Center,Primary Urban Center,21.28419,-157.8365,Entire home/apt,880,2,1,8/11/2018,0.06,25,356,Honolulu,1
27000401,Queen Studio,11481260,Hazel,Primary Urban Center,Primary Urban Center,21.28336,-157.82889,Entire home/apt,159,3,4,11/13/2019,0.25,27,325,Honolulu,4
27031952,"Upscale Downtown Condo-Free Parking,A/C,VIEWS Ü‰_ÜÅÊÜÅñÜÅù",203399739,Charlie,Primary Urban Center,Primary Urban Center,21.30898,-157.85982,Entire home/apt,129,2,53,11/20/2019,3.63,1,0,Honolulu,1
27058735,"2 Bedroom Vacation Rental, FREE PARKING!",11481260,Hazel,Primary Urban Center,Primary Urban Center,21.28619,-157.83388,Entire home/apt,195,3,19,10/20/2019,1.25,27,271,Honolulu,4
27061741,Superhost Listing*Modern CityScape Ilikai Hotel,2649097,Annie,Primary Urban Center,Primary Urban Center,21.28501,-157.83767,Entire home/apt,189,1,5,11/15/2019,0.46,12,168,Honolulu,2
27065988,Big mama's ilikai in waikiki,203663408,Seon Ju,Primary Urban Center,Primary Urban Center,21.28455,-157.83922,Private room,160,1,10,11/15/2019,0.64,2,188,Honolulu,3
27069462,BIG MAMA'S ILIKAI IN WAIKIKI,203663408,Seon Ju,Primary Urban Center,Primary Urban Center,21.28442,-157.83799,Entire home/apt,150,1,17,12/1/2019,1.12,2,189,Honolulu,3
27089675,Beautiful Studio in Ala Moana With Ocean Views,42612930,Midway Realty LLC,Primary Urban Center,Primary Urban Center,21.29003,-157.83907,Entire home/apt,128,1,10,10/23/2019,0.82,42,161,Honolulu,2
27091247,Central Guest House - Monthly Only,203879269,Son,Primary Urban Center,Primary Urban Center,21.28017,-157.81272,Entire home/apt,80,30,45,9/25/2019,2.88,1,301,Honolulu,4
27108028,Spacious Hotel/Apartment in Downtown with Parking,71906412,Trifena,Primary Urban Center,Primary Urban Center,21.3081,-157.86104,Entire home/apt,149,1,62,11/20/2019,3.83,1,188,Honolulu,4
27115101,Hale Okika,28227607,Brenda,Primary Urban Center,Primary Urban Center,21.30866,-157.80068,Entire home/apt,222,30,21,8/28/2019,1.63,1,21,Honolulu,1
27115767,Waikiki Beach=5 min. away! 30-day minimum (Grey),195558542,Steve +,Primary Urban Center,Primary Urban Center,21.28339,-157.81168,Private room,47,30,63,9/28/2019,3.83,5,292,Honolulu,1
27140072,Waikiki Newly Remodeled Studio äÖƒFREE PARKINGäÖƒ_„«_ìåèÈ_,2783824,Ssen,Primary Urban Center,Primary Urban Center,21.28605,-157.83548,Entire home/apt,128,1,18,11/11/2019,1.31,3,303,Honolulu,2
27142524,"Luxury Condo 3bd, sleep6 w/Prkg ¥_ì¥__¥_‡¥_‡¥__¥__¥_Ê¥_±¥_ù",184300085,Tina,Primary Urban Center,Primary Urban Center,21.27477,-157.82262,Entire home/apt,209,10,37,11/20/2019,4.59,2,268,Honolulu,4
27160194,One Bedroom Condo with Stunning Ocean Views,61870189,Karen,Primary Urban Center,Primary Urban Center,21.27467,-157.82301,Entire home/apt,304,28,1,10/22/2018,0.07,5,314,Honolulu,4
27164083,NEW! Honolulu Condo w/Canal Views .5 Mi. to Beach!,151398424,Evolve,Primary Urban Center,Primary Urban Center,21.28406,-157.82869,Entire home/apt,185,30,1,8/22/2018,0.06,210,0,Honolulu,1
27168330,Superb in the City,41950889,Claude,Primary Urban Center,Primary Urban Center,21.30313,-157.84114,Entire home/apt,174,2,45,11/16/2019,2.77,16,152,Honolulu,1
27171636,Centrally Located 1BR w/FREE PKG & WI-FI,204597996,Ohana,Primary Urban Center,Primary Urban Center,21.28503,-157.83183,Entire home/apt,120,2,27,9/2/2019,1.73,1,0,Honolulu,2
27174806,Waikiki Studio with Ocean & Diamond Head Views 32A,21717359,Sean,Primary Urban Center,Primary Urban Center,21.28626,-157.83233,Entire home/apt,79,2,76,11/25/2019,4.76,9,129,Honolulu,1
27177370,Waikiki Studio with Ocean & Diamond Head Views 32B,21717359,Sean,Primary Urban Center,Primary Urban Center,21.28583,-157.83217,Entire home/apt,89,2,62,11/23/2019,3.82,9,151,Honolulu,1
27178451,"Legal, Ocean View, Across St from Hilton Hawaiian!",43946465,Aj,Primary Urban Center,Primary Urban Center,21.28542,-157.83441,Entire home/apt,89,3,56,11/8/2019,3.52,5,107,Honolulu,2
27178939,1283 Ilikai Marina - Legal/taxes included,54290545,Lauren,Primary Urban Center,Primary Urban Center,21.28472,-157.83889,Entire home/apt,149,3,48,11/15/2019,2.94,9,291,Honolulu,1
27203616,the LAGOON TERRACE of WAIKIKI,60832928,Bj & Co,Primary Urban Center,Primary Urban Center,21.27987,-157.83573,Entire home/apt,180,2,46,11/20/2019,3.22,19,138,Honolulu,2
27206125,2 Bdrm/2 Bath Condo - Near Ala Moana Beach Park!,60844024,Chimera Luxe Accommodations,Primary Urban Center,Primary Urban Center,21.30572,-157.84813,Private room,150,7,2,3/31/2019,0.18,6,333,Honolulu,3
27237794,Oceanview 1 block from Waikiki Beach (LEGAL),205145694,Stephen & Ashley,Primary Urban Center,Primary Urban Center,21.27498,-157.82348,Entire home/apt,159,2,74,11/25/2019,5,1,187,Honolulu,1
27260122,Ilikai Marina 1 bed Beautiful Ocean Views - IM888,19136060,Loren,Primary Urban Center,Primary Urban Center,21.2844,-157.83889,Entire home/apt,95,1,41,11/20/2019,2.81,8,127,Honolulu,2
27267005,Private Studio with King Sized Bed,205405928,Rondi,East Honolulu,East Honolulu,21.29966,-157.69266,Entire home/apt,94,30,51,11/26/2019,3.23,1,62,Honolulu,1
27268433,Nice place in Waikiki!!,27816428,Matt,Primary Urban Center,Primary Urban Center,21.28615,-157.83384,Entire home/apt,110,1,18,11/13/2019,1.12,7,317,Honolulu,1
27287320,WAIKIKI BEACH! 2 minutes walk!,205563072,Jetsun DW,Primary Urban Center,Primary Urban Center,21.27224,-157.82274,Entire home/apt,300,1,43,11/22/2019,2.94,1,196,Honolulu,4
27288379,Beautiful 1BR/1BA Luxury Condo,45764738,Richard,Primary Urban Center,Primary Urban Center,21.27554,-157.82041,Entire home/apt,200,3,41,11/20/2019,2.55,1,139,Honolulu,3
